country_name,year,gdp_usd_current,gdp_growth_pct,population,fdi_pct_gdp,inflation_pct
Oman,2016,75128738621.5865,5.04642394571691,4390877.0,3.01624952400734,1.10920805807027
Oman,2015,78710793237.9714,5.01705799719045,4184895.0,-2.76001757846703,0.0652901330286599
Oman,2014,92699089726.9181,1.29225229411081,4002439.0,1.3876575353227,1.01401483924156
Oman,2013,89936020806.2419,5.22770408145942,3833913.0,1.79286446946825,1.05354820265932
Oman,2012,87408842652.7958,8.86312225557018,3547106.0,1.5612029028198,2.94773495257209
Oman,2011,77497529258.7776,2.89460973541192,3076763.0,2.10218875218974,4.0421886711639
Oman,2010,64993498049.4148,2.47199856582773,2757446.0,1.91196478591436,3.25657959078624
Oman,2009,55454096228.8687,5.98196694904402,2684659.0,2.72158933688519,3.46881023754893
Pakistan,2024,371570000121.266,3.04898287335465,251269164.0,0.7166886452434,12.6325318530452
Pakistan,2023,336686348609.266,-0.414935997088406,247504495.0,0.608281270820624,30.7681280657005
Pakistan,2022,374890295666.694,4.7781068690358,243700667.0,0.389980753542853,19.8738599646655
Pakistan,2021,348516647445.148,6.51388575852702,239477801.0,0.616039439073827,9.49641577285205
Pakistan,2020,300425609817.981,-1.27408744338709,235001746.0,0.684695289874347,9.74011619320125
Pakistan,2019,320909472770.669,2.49763692943365,230800899.0,0.696146480411465,10.5780305672025
Pakistan,2018,356128166704.921,6.15170261099519,226928892.0,0.487745750658143,5.07805725868917
Pakistan,2017,339205534861.1,4.43262590683975,223273967.0,0.735837049658425,4.08537368032608
Pakistan,2016,313630000130.435,6.57383828511043,220138869.0,0.821349998064174,3.7651191635658
Pakistan,2015,299963590534.773,4.21794209572506,217290883.0,0.557734356032139,2.52932817254229
Pakistan,2014,271390474857.632,4.11642817161422,214264647.0,0.695308116834202,7.18938402847028
Pakistan,2013,258657231672.412,4.36686504978387,211073978.0,0.515353849332245,7.69215611899565
Pakistan,2012,250106966104.704,3.02758391088629,207667125.0,0.343453048660945,9.68235186055684
Pakistan,2011,230586581059.665,2.68011685421705,203746065.0,0.575055145839944,11.9160927116277
Pakistan,2010,196709621849.586,1.50171752152883,199239047.0,1.02791108080423,12.9388705634889
Pakistan,2009,187337783856.466,3.47255059567348,194376534.0,1.24801305527951,13.6477650639761
Peru,2024,289221969062.941,3.30394098171516,34217848.0,2.35092628744149,2.00770739412712
Peru,2023,266958720837.988,-0.403242151494268,33845617.0,1.62534746680837,6.45561348369586
Peru,2022,246065570308.155,2.8090335533015,33475438.0,4.55221582089149,8.33370630096231
Peru,2021,226328766459.634,13.3626240903125,33155882.0,3.15570902335973,4.27166381536798
Peru,2020,201409694755.934,-10.9333065010382,32838579.0,0.329387076302566,2.00241205759292
Peru,2019,228346006003.648,2.24063176875049,32449303.0,2.09128983397663,2.25212191358027
Peru,2018,222597009739.235,3.969351341365,31897584.0,2.63824619479376,1.50915423024742
Peru,2017,211007984080.911,2.51883544233135,31324637.0,3.5133314939664,2.99490045809443
Peru,2016,191898104390.379,3.95331871520767,30866494.0,3.54628188735842,3.55717663556279
Peru,2015,189802976285.619,3.25224477218451,30457600.0,3.86551316954964,3.39809194746308
Peru,2014,200786250582.943,2.38215737180541,30115826.0,2.12302965027806,3.41194579807465
Peru,2013,201175543571.392,5.85251821084928,29817919.0,4.75734900182415,2.76789666082002
Peru,2012,192650021648.583,6.13972470560435,29550366.0,7.36173683394684,3.61121294940163
Peru,2011,171761737046.585,6.32719240161117,29304086.0,4.47262658184166,3.36931095333853
Peru,2010,147527631520.729,8.33245910749577,29086019.0,5.73087732837535,1.52832059732901
Peru,2009,120822986521.479,1.0958236592427,28896811.0,5.32237544034606,2.936231535967
Philippines,2024,461617509782.355,5.69201612823412,115843670.0,2.03595540906242,3.21260487006347
Philippines,2023,437055627244.424,5.51894967862863,114891199.0,2.0421035482067,5.97802515541409
Philippines,2022,404353369604.631,7.58098212785563,113964338.0,2.3475097233369,5.82115811213955
Philippines,2021,394087359848.11,5.71473313185116,113100950.0,3.04078855310045,3.92718022100332
Philippines,2020,361751145451.597,-9.51829474045297,112081264.0,1.88586363211171,2.3931623931624
Philippines,2019,376823402239.136,6.11852566221303,110804683.0,2.30117498598294,2.39206534422404
Philippines,2018,346841896587.313,6.34148557153473,109465287.0,2.86833826070497,5.30934661627707
Philippines,2017,328480736802.76,6.9309883258402,108119693.0,3.12238778404896,2.85318772590947
Philippines,2016,318627003016.731,7.14945675000752,106735719.0,2.59850803494211,1.25369880080982
Philippines,2015,306445871242.322,6.34830971672761,105312992.0,1.84018010717942,0.674192536845408
Philippines,2014,297483555338.044,6.34798748260867,103767130.0,1.92937522802216,3.59782343864211
Philippines,2013,283902828588.718,6.75053130142255,102076336.0,1.31642638378197,2.58268766141795
Philippines,2012,261920540962.63,6.89695171050985,100175512.0,1.22763000703119,3.02696391124796
Philippines,2011,234216730291.32,3.85823282795663,98248614.0,0.856963002985963,4.7184170471842
Philippines,2010,208368893151.144,7.33449996034538,96337125.0,0.513698049517659,3.78983634797591
Philippines,2009,175974755881.372,1.44832306275669,94384250.0,1.17324821246427,4.21903052064628
Poland,2024,917767106146.761,3.02841630700273,36559233.0,2.24523191798779,3.79060897630197
Poland,2023,812451193396.143,0.249610834017872,36687353.0,4.38918673390545,11.5289127961105
Poland,2022,695607470875.276,5.25545697386036,36821749.0,6.00626096603428,14.4294507575758
Poland,2021,689170230665.35,6.92718266052501,36981559.0,5.44306737738578,5.05502704719272
Poland,2020,605914237903.742,-2.03556882399977,37515748.0,3.31499059495462,3.37446972618589
Poland,2019,602683770144.88,4.58045817256199,37965475.0,3.15455649244208,2.22747880938291
Poland,2018,594616687350.017,6.2458584723942,37974750.0,3.34803923662527,1.81295156542689
Poland,2017,528356676667.211,5.15245773325907,37974826.0,2.37812836572029,2.07593553673859
Poland,2016,473259583969.643,3.03117767594847,37970087.0,3.81608753667806,-0.664767331433962
Poland,2015,480054118583.367,4.43176700264478,37986412.0,3.29546177974363,-0.874125874125862
Poland,2014,542134167178.627,3.92050862390032,38011735.0,3.85089176515991,0.0538213132399802
Poland,2013,518179836405.36,0.684240607051805,38040196.0,0.258983446617592,0.991982606332335
Poland,2012,498148649702.66,1.51178167644575,38063164.0,1.52886091421625,3.56037151702793
Poland,2011,527848543023.469,5.25546256612796,38063255.0,3.57128957712437,4.23940149625932
Poland,2010,478111630683.514,3.16892748258036,38042794.0,3.94489462074706,2.58069370250548
Poland,2009,440891472247.096,2.61512859291683,38151603.0,3.18105494953636,3.79539242483399
Portugal,2024,313271185085.102,2.13967177177636,10694681.0,4.30503475485494,2.41613187791884
Portugal,2023,292323800948.839,3.09997909018263,10578174.0,3.96325428743124,4.31128191898672
Portugal,2022,256898677175.024,6.98584137580278,10434332.0,5.08368921917484,7.83269124233323
Portugal,2021,256055879091.139,5.55875672070374,10361831.0,3.60836004516304,1.26565719069044
Portugal,2020,229618773422.577,-8.20463159324387,10297081.0,1.8141455418251,-0.0124383299575305
Portugal,2019,240115970063.019,2.74568432648596,10286263.0,4.5038935303436,0.338178410046034
Portugal,2018,242092894542.888,2.94628343449202,10283822.0,3.46584287446499,0.993715683468326
Portugal,2017,220862990767.229,3.31472008175986,10300300.0,5.02041551787587,1.36861411643472
Portugal,2016,206305431241.638,2.00414129666575,10325452.0,3.56282992803299,0.607397074641719
Portugal,2015,199038523119.639,1.58979803702681,10358076.0,0.63522205292535,0.48793862390472
Portugal,2014,230078616299.675,0.741391420706506,10401062.0,5.43851031792652,-0.278153367467428
Portugal,2013,226677408291.745,-0.984106574148328,10457295.0,6.43654323197598,0.274416666666663
Portugal,2012,216536676771.973,-4.05090267621935,10514844.0,7.21535195239496,2.77333854051586
Portugal,2011,245426767676.002,-1.71352745905065,10557560.0,4.23648756430888,3.65301100430724
Portugal,2010,238443864993.217,1.73762453640036,10573100.0,3.77376819569615,1.40257289895369
Portugal,2009,244667762835.543,-3.12207827545093,10568247.0,2.35133912553896,-0.835530021504157
Paraguay,2024,44458118397.4445,4.24996010464072,6929153.0,2.46843780233781,3.83540271728533
Paraguay,2023,43118053174.5461,4.9992279112746,6844146.0,2.57834141880415,4.63202285403356
Paraguay,2022,41952910858.0846,0.176038366149214,6760464.0,2.03844719825164,9.76556667164402
Paraguay,2021,39950899938.7474,4.01673731776404,6684182.0,1.46195175389463,4.787983101236
Paraguay,2020,35432178068.1756,-0.819785390945569,6603739.0,0.816723740272366,1.76751592356698
Paraguay,2019,37925338329.156,-0.401855100701937,6515058.0,1.28022785728015,2.75709727562775
Paraguay,2018,40225448340.6341,3.20425034080199,6427382.0,0.787454987833137,3.97561015740694
Paraguay,2017,38997129473.5613,4.81007885552178,6338660.0,1.9468132140751,3.60247741348943
Paraguay,2016,36089700222.9546,4.26802583314358,6249126.0,2.27032682691763,4.08682280577241
Paraguay,2015,36211447840.1027,2.95715168364671,6159103.0,2.22350808882639,3.12900274473925
Paraguay,2014,40377929295.6522,5.30123864475758,6069811.0,2.5135375460501,5.02882767456766
Paraguay,2013,38501122141.4135,8.29307648937821,5982445.0,1.13236628162524,2.68385738718582
Paraguay,2012,33271921136.3071,-0.708043112304196,5897008.0,2.61172771954696,3.67591897974496
Paraguay,2011,33756238766.4931,4.28637120706239,5814626.0,1.95875255092925,8.2539682539683
Paraguay,2010,27260886405.2341,11.0952312685449,5737971.0,2.76173378510708,4.65116279069765
Paraguay,2009,22355151162.0031,-0.261137328115808,5671236.0,0.860674450934396,2.59194673430567
Qatar,2024,219162637362.637,2.35970586926597,2857822.0,0.209965001654649,1.26734310292375
Qatar,2023,217308516483.516,1.53979117720789,2656032.0,-0.21820397647038,3.02764899198902
Qatar,2022,235709340659.341,4.18497018544697,2657333.0,0.0322850595933247,4.99527553740761
Qatar,2021,179732142857.143,1.62693587314129,2504910.0,-0.608353395238639,2.30446565742003
Qatar,2020,144411538461.538,-3.55750284254954,2794148.0,-1.68550654608129,-2.5403150300476
Qatar,2019,176371428571.429,0.688255893930972,2638657.0,-1.59472392179342,-0.666641124861147
Qatar,2018,183335164835.165,1.23483197031548,2580734.0,-1.19249557946474,0.255815382724408
Qatar,2017,161099175824.176,-1.49756209084892,2545820.0,0.612038519716031,0.394878914083005
Qatar,2016,151732142857.143,3.06410503214877,2477113.0,0.510044269018025,2.6765917009819
Qatar,2015,161739835164.835,4.75332372902957,2344557.0,0.662099797361452,1.8140772393776
Qatar,2014,206224725274.725,5.33434159770252,2151745.0,0.504490726802349,3.34972085659523
Qatar,2013,198727747252.747,5.55610364218512,1916426.0,-0.422882374002756,3.22197756829293
Qatar,2012,186833516483.516,4.73008513739958,1722438.0,0.211888706229028,2.31534853431661
Qatar,2011,167775274725.275,13.3752345495477,1624761.0,0.559389030984015,1.13836623529202
Qatar,2010,123627197802.198,19.5921744776308,1616832.0,3.77775259249383,-2.42525675161714
Qatar,2009,97798351648.3516,11.9565611289086,1608903.0,8.3076413079166,-4.86327801622565
Romania,2024,382564217988.866,0.916003764382594,19051804.0,1.87134949618788,5.72140574354439
Romania,2023,347757995758.914,2.25773416555121,19061062.0,2.50426860654842,10.3971874764996
Romania,2022,295319437556.988,4.18771305104109,19048502.0,3.88647349252643,13.7954887432521
Romania,2021,285071280114.469,5.58735072538869,19122059.0,4.12834531077957,5.05232876096582
Romania,2020,250625048303.578,-3.59802546034757,19265250.0,1.43737355732839,2.63107311184743
Romania,2019,250080428511.595,3.96028958497598,19371648.0,2.94522918789332,3.82785432599438
Romania,2018,241791427223.903,5.39452228185675,19473970.0,3.03714660753952,4.62548443137779
Romania,2017,210147385855.419,8.19547826641261,19588715.0,2.8327307446025,1.3390212110439
Romania,2016,185290759248.844,2.85993252302089,19702267.0,3.37417569649644,-1.54479666813897
Romania,2015,177885131240.315,3.1570360543854,19815616.0,2.42725822119064,-0.594156437495203
Romania,2014,199722319675.741,4.11600109267832,19908979.0,1.9372882717301,1.06830987684298
Romania,2013,189798603751.235,0.278771877470234,19983693.0,2.03100513989555,3.9847123554813
Romania,2012,179117323107.087,1.90361696799603,20058035.0,1.70143772893217,3.33492267693442
Romania,2011,192623977894.173,4.49558909946313,20147528.0,1.23042689104897,5.7892532881588
Romania,2010,170064350671.827,-3.90581157302972,20246871.0,1.88971859139686,6.09141668601891
Romania,2009,174110532658.867,-5.51670615843011,20367487.0,2.66364407064905,5.58742004264393
Russian Federation,2024,2173835806671.66,4.34437475491529,143533851.0,-0.430126781944773,8.43486410496723
Russian Federation,2023,2071505725030.58,4.08252481259281,143826130.0,-0.484918766027148,5.86571931748967
Russian Federation,2022,2291612121334.64,-1.43588213859842,144236933.0,-1.73680981421063,13.7436797398232
Russian Federation,2021,1829186719575.1,5.86649177292595,144746762.0,2.21136527873962,6.69445891957612
Russian Federation,2020,1493075894362.14,-2.65365450102773,145245148.0,0.634851184443604,3.38219796948068
Russian Federation,2019,1693115002708.32,2.19807571335009,145453291.0,1.88851731564914,4.47202631837903
Russian Federation,2018,1657328773461.31,2.80724541059601,145398106.0,0.530060790633169,2.87831382614981
Russian Federation,2017,1574199360089.0,1.82579006401834,145293260.0,1.81409297475419,3.68333072334495
Russian Federation,2016,1276786350881.14,0.193690071260534,145015460.0,2.54849998807899,7.04243725413707
Russian Federation,2015,1363482182197.71,-1.97271922580408,144640716.0,0.502607961400285,15.5343959935701
Russian Federation,2014,2059241589895.01,0.736267221765672,144237223.0,1.0698764102333,7.82016970013845
Russian Federation,2013,2292470078346.22,1.75542214874298,143805638.0,3.01940211363344,6.75466833903486
Russian Federation,2012,2208293553878.42,4.02408615746921,143378447.0,2.29079869889368,5.07474300799149
Russian Federation,2011,2045922753398.04,4.30002918567749,143018195.0,2.69236118071968,8.4404648593257
Russian Federation,2010,1524916715223.95,4.49999999920672,142849468.0,2.8308286983175,6.84939230255025
Russian Federation,2009,1222645900055.7,-7.79999391271275,142785348.0,2.99212552042529,11.6473295764118
Saudi Arabia,2024,1239804533333.33,1.99650173436159,35300280.0,1.72104243015611,1.68792112375809
Saudi Arabia,2023,1218584533333.33,0.542592439393161,33702731.0,1.87131032249407,2.32708518362706
Saudi Arabia,2022,1239075200000.0,12.0005874752929,32175224.0,2.1556449627378,2.47407371925372
